chr	cell_id	pos	x	y	z
3	19036	20	31270.6139466191	79766.6917608929	2471.06882189638
3	19036	21	31082.6101146135	79744.2916472003	2130.15399468703
3	19036	22	31114.5010076818	79529.373952408	2317.48925322292
3	19036	23	30764.025864405	79736.7282275399	3179.81393857932
3	19036	24	30739.250558336	79704.4953191397	3135.6505069375
3	19036	25	30819.5610388871	79759.8187082543	2540.0454252473
3	19036	27	30827.6839828105	79768.287860027	2502.7076523752
3	19036	28	30843.0798516469	79720.3589182391	2447.56149981604
3	19036	29	31075.1034204498	79576.9551654966	2304.71990402479
3	19036	30	30966.4438998152	79679.6239001352	2331.01067158312
3	19036	31	31086.4285032476	79501.7740872032	2363.4676369925
3	19036	32	31029.3273491384	79599.913064743	2296.75056590194
3	19036	33	31050.9293689859	79610.0037834105	2387.21923744453
3	19036	34	31068.2007124032	79558.4098021714	2237.11043264992
3	19036	35	31101.792156641	79624.269572246	2266.90949938494
3	19036	36	31075.4398038566	79567.5912600435	2517.79642958223
3	19036	37	31063.3451587051	79637.8958803019	2344.43128298856
3	19036	38	31057.1684843413	79605.762723116	2456.78889913127
3	19036	39	31174.7415708559	79772.4984596856	2475.22155451813
3	19036	40	31054.4292289407	79626.1032781263	2342.65702731238
3	19036	41	31070.2633890235	79604.0754606938	2303.27069146721
3	19038	2	174238.125382724	83832.8063226537	1868.78819844447
3	19038	3	174071.143979221	83712.5344579203	2219.63654421872
3	19038	5	174027.784064017	84395.3156825846	1676.52414079742
3	19038	7	174115.459759937	84464.6398120195	1474.15142693989
3	19038	8	173824.029064612	84308.6178306109	1779.23335429806
3	19038	9	174079.475502656	84271.5114130458	1720.40993404702
3	19038	10	173677.439489679	84522.0461465698	1669.5265198087
3	19038	11	173645.496852596	84648.5944855943	1627.53968305387
3	19038	12	173650.049717716	84556.4007022938	1602.61316291977
3	19038	16	173783.14521828	84310.7360444834	1696.01891449112
3	19038	17	173823.387231508	84716.2090983492	1825.45383034396
3	19038	18	173806.076787527	84659.214175107	1848.14283277994
3	19038	19	173895.227421083	84530.7284840664	2071.75786919884
3	19038	20	173789.974400766	84508.6836537676	1692.67465705981
3	19038	21	173784.831412175	84604.861756947	1926.71474303628
3	19038	22	173846.048480777	84547.2209680894	1919.71263540017
3	19038	23	173706.985301269	84466.5954338998	1771.54073636936
3	19038	25	173901.888757685	84558.9892330416	1870.6590027623
3	19038	27	173660.846573173	84792.0556611667	1487.97015737077
3	19038	28	173629.889043462	84928.2926673426	1443.09955454515
3	19038	29	173699.376954039	84827.1463997028	1615.93138067819
3	19038	30	173737.089920161	84481.1847804964	1707.96568910332
3	19038	31	173793.58881435	84500.2109438007	1674.86169985992
3	19038	32	173723.83628359	84470.3151428486	1612.31677288119
3	19038	33	173739.646326452	84609.8254811325	1721.3251380816
3	19038	34	173624.652995055	84740.9753529837	1679.02841541482
3	19038	35	173690.107484042	84861.515969557	1929.18787579347
3	19038	36	173846.093714933	84921.7865170889	2132.40191737456
3	19038	37	173755.876054149	85106.5379031862	2194.6942623772
3	19038	38	173712.12342165	84882.9516569747	1874.75081907185
3	19038	39	173697.737437127	84710.3646633529	1540.47801630891
3	19038	40	174012.966282658	84810.8442706853	1606.6323606298
3	19038	41	174028.770185966	84682.8652635625	1457.08957365795
3	19040	1	150530.545387166	90348.5538874631	6137.51178931019
3	19040	4	150083.190102494	90354.4281702281	6346.69180383888
3	19040	5	150307.859391663	90275.4658446828	6335.3976524476
3	19040	6	150654.805628803	90409.4572617769	6407.12380119038
3	19040	7	150596.904793189	90329.5980973556	6374.05964750142
3	19040	8	150812.737479719	90281.2721366215	6283.38664991778
3	19040	10	151038.874246601	90347.311079814	6280.28040040752
3	19040	11	150880.608732693	90251.6442644139	6525.33508580245
3	19040	12	150763.231798596	90448.3661666799	6352.08299143561
3	19040	13	150747.744933949	90295.2382047065	6214.56028159987
3	19040	16	151204.022964078	90275.1873570448	6182.43491763525
3	19040	17	150875.611322985	90781.9112807034	6236.56387381536
3	19040	18	151072.195300573	90500.7900940486	6394.00852923062
3	19040	19	150897.763147688	90449.5113766089	6608.09897378852
3	19040	20	151020.073064815	90358.0255097519	6322.98522940641
3	19040	21	151142.645422931	90197.1009323142	6492.13259948484
3	19040	22	150922.732265633	90399.0534678916	6567.0909996481
3	19040	24	150504.276454191	90333.740455822	6361.61026352422
3	19040	25	151086.042671194	90311.8289710622	6268.44706132547
3	19040	27	150903.105271532	90364.4470284055	6499.45623179617
3	19040	29	150538.775529787	90392.1997077876	6177.47146057694
3	19040	30	150499.097146738	90348.6176059445	6277.08819218357
3	19040	32	150561.636860165	90380.6021060549	6202.8678915863
3	19040	33	150579.042343086	90346.3135732573	6350.36733713827
3	19040	36	150894.11440552	90379.7839607215	6432.59832592413
3	19040	38	150997.456991954	90455.0537333935	6338.57204919446
3	19040	39	150928.112298385	90905.4205207822	6231.58581379354
3	19041	1	19956.2069478232	84349.8360082277	3987.11024112668
3	19041	2	19832.8144366008	84476.0675488486	3809.79043434845
3	19041	3	19805.4918648211	84469.6137449051	3746.75964543574
3	19041	4	19190.8992532964	84728.4992564179	4090.67737334356
3	19041	5	19761.3123358296	84435.4876330775	3714.10033585044
3	19041	6	19718.1269540803	84420.1809692668	3676.43949618908
3	19041	7	19633.1040498747	84178.7226571102	4129.46529826429
3	19041	8	19679.4799520456	84370.1652274502	3860.58670532245
3	19041	9	19488.5641477605	84250.4797060555	4045.22410731963
3	19041	10	19717.5605578113	84269.1448349237	3980.96547379034
3	19041	11	19446.1738930433	84288.4491437756	3858.55163517547
3	19041	12	19441.8352674442	84273.1638058235	3973.60318614068
3	19041	16	19585.1524648292	84452.2665423021	3826.01086074485
3	19041	17	19459.3961806002	84251.0051584105	3817.3555150378
3	19041	18	19512.834011697	84553.2145033415	3854.37160789039
3	19041	19	18742.0740805954	84241.1237210697	3315.39627173211
3	19041	20	19416.6442159355	84214.5888822057	3954.96750713288
3	19041	21	19829.3836563968	84484.7711198829	3786.39980778844
3	19041	22	19972.9710778805	84331.4807096995	3826.36001854521
3	19041	23	19801.3384108973	84424.3051164284	3728.41615472606
3	19041	24	19428.5147798083	84030.5589091905	3984.60406077504
3	19041	25	19719.5271114193	84242.1000745901	4007.96924184057
3	19041	27	19754.6721918266	84126.0366649333	3616.1329829775
3	19041	28	19419.1660244884	84219.6391522367	3920.35477203874
3	19041	29	19483.7547871849	84248.0204395324	3836.77937309925
3	19041	30	19705.867753353	84202.6614777238	3902.94399402617
3	19041	31	19490.9612313594	84213.2398139968	3615.65208209878
3	19041	32	19481.9723680943	84130.5784915326	3524.33524870266
3	19041	33	19102.2420655164	84636.0369435374	3691.75161447335
3	19041	34	19388.1893063191	84219.0100587262	3869.52869364653
3	19041	35	19487.1201454919	84195.8957509813	3740.14376097449
3	19041	36	19472.8576877213	83789.9827871294	3586.24273763951
3	19041	38	19441.423282626	84253.2241409125	3891.11936467217
3	19041	39	19678.435344441	84363.573827655	3745.98621575392
3	19041	40	19478.2495765514	84235.0456493297	3893.1651115646
3	19045	1	58054.5464063057	92437.6289988362	3807.6428129455
3	19045	2	58068.6608908285	92399.8158962628	3819.41328916071
3	19045	3	58062.4263078298	92485.8903685422	3849.40664723263
3	19045	4	58190.7571501864	92418.923211953	3757.99162871508
3	19045	5	58071.2014893771	92351.631252228	3637.26399661579
3	19045	6	58042.2397459573	92416.5680597631	3687.32869761904
3	19045	7	58066.8702762902	92419.1684319545	3742.04763091292
3	19045	8	58046.589685811	92342.714894531	3719.56009580822
3	19045	9	58026.056593718	92423.1409588629	3653.54099424799
3	19045	11	58093.0309482679	92180.4413846202	3679.47301758684
3	19045	17	58111.7061329244	92280.255329245	3594.6641450501
3	19045	18	58136.8705590402	92319.9124804548	3691.26327549499
3	19045	21	58169.7999861634	92294.0148264708	3618.93622042851
3	19045	23	58090.2501135818	92333.4857000506	3612.78959839111
3	19045	24	58071.9556080958	92086.6698475943	3627.22950353017
3	19045	25	58180.4570650218	92070.2143737658	3686.8928806253
3	19045	27	58061.5452828682	92195.954916234	3600.31889710599
3	19045	28	58104.2191270337	92212.9470983131	3604.48929617703
3	19045	29	58039.0500879748	92223.8704003851	3625.36365909902
3	19045	30	58049.9243549527	92261.5478999518	3570.24888340354
3	19045	31	58109.3760500613	92191.6419813644	3692.22043242359
3	19045	32	57988.145106741	92159.4536648583	3587.89205706861
3	19045	33	57748.2307727328	92095.4251125728	3191.53718072929
3	19045	34	57738.2687857139	92172.3445844286	3216.34302341463
3	19045	35	57920.9493972633	92279.1670183099	3427.4755403842
3	19045	36	58061.4199867184	92209.4053447313	3657.89886843868
3	19045	37	58072.2409160037	92193.7870781916	3610.34055889443
3	19045	38	57982.9154452588	92293.4983529215	3442.40772546206
3	19045	39	58083.4835421812	92318.1522016179	3556.53520693964
3	19045	41	58112.3196851543	92182.7163170139	3558.56499183209
3	19046	5	134608.352975866	89427.4795505325	4189.54359936035
3	19046	6	134400.155069119	89341.4980722378	4014.03981384952
3	19046	7	134631.28268726	89517.4405055109	4683.89490250575
3	19046	8	133649.834633123	89592.3517453688	4054.63266303591
3	19046	9	134514.334717048	89397.0326986615	4484.70255144102
3	19046	10	134567.837856892	89562.0578361248	4537.83731688409
3	19046	11	134497.449499287	89547.7933816719	4496.64993387297
3	19046	12	134200.04819663	89542.0001119165	4410.31703326616
3	19046	16	134575.091384383	89610.2652099442	4559.16641482083
3	19046	17	134341.139713065	89596.0373270501	4386.88620126668
3	19046	18	134062.844811032	89614.1931967749	4257.52274460303
3	19046	19	134242.231382474	89707.9287706129	4385.77223023709
3	19046	20	134392.494353515	89598.6657660012	4390.13427824561
3	19046	21	134462.797486857	89586.3892840426	4446.89889781442
3	19046	22	133997.472513509	88793.5510446077	4178.89534858909
3	19046	23	134636.434431083	89576.2766331421	4802.87366133148
3	19046	24	134587.021094731	89707.932743781	4800.11342912743
3	19046	27	134691.886772372	89658.9184441628	4263.94676999533
3	19046	28	134767.268443351	89506.6851500901	4380.67072690849
3	19046	29	134442.974025864	89525.7646650573	4323.49462257385
3	19046	30	134468.785899041	89579.3282275518	4370.51253689884
3	19046	31	134305.137753745	89374.8638488693	4607.38588274469
3	19046	32	134409.607136744	89450.744966988	5049.98296725819
3	19046	33	134510.355857542	89465.3153325837	4751.7344519879
3	19046	34	134627.555051352	89430.7836049069	4638.14596379796
3	19046	35	134349.919998427	89444.7583345539	4428.35152990446
3	19046	36	134280.22670773	89495.4774054906	4327.78756226572
3	19046	37	134331.162418363	89311.9056477563	4419.26776427302
3	19046	38	134089.494841767	89324.2005810463	4306.65284758795
3	19046	39	134255.649138225	89544.0039461075	4355.94096079837
3	19046	40	134486.072946621	89464.8727395777	4490.84666964415
3	19046	41	134953.293248601	89432.0277334818	4540.37065063145
3	19054	1	47599.841211787	100378.338397676	8782.25771503099
3	19054	2	47672.5495206778	100199.141574475	8995.61882712047
3	19054	12	47409.8079600175	100199.072887896	9051.0881883388
3	19054	16	47407.4411186853	100061.835072746	9185.39497319459
3	19054	17	47484.7475778264	100045.817490088	9113.31577125032
3	19054	18	47706.9804058412	99966.5840987614	8937.09126221602
3	19054	19	47576.4841191631	99971.8182444378	8807.54990233677
3	19054	22	47479.2613821306	99975.7703519674	8987.51257757276
3	19054	23	47537.8912434209	100013.542147709	9136.81499912178
3	19054	24	47528.6051798095	100027.0906118	9158.27778005325
3	19054	25	47579.4549428277	99999.6406832813	9166.57881356112
3	19054	27	47485.2265129214	99911.1636782159	9141.21678136013
3	19054	29	47311.4043711935	99922.8354709208	9033.98286189451
3	19054	30	47364.0844219057	99949.0324747725	9110.43282670353
3	19054	31	47296.6034039275	99904.1055189216	9002.9507911758
3	19054	33	47476.8100028477	100002.377841778	9101.36787884913
3	19054	35	47523.7750777241	100112.889606936	9126.0427546816
3	19054	36	47543.5041549723	100161.423451935	9442.43760164016
3	19054	39	47467.3714973906	99995.1166311734	8897.00190142174
3	19054	41	47506.2593644807	100073.876964774	9055.30565855025
3	19055	8	11080.5762666857	103209.177804044	4530.69962588985
3	19055	9	11226.7248033202	103133.824965135	4338.52557515127
3	19055	10	11112.330899237	102963.762714477	4313.87011259494
3	19055	11	11185.4028346426	103035.696659881	4286.22563194172
3	19055	12	11238.3068966508	103002.623932683	4167.26281595478
3	19055	13	11033.614070427	103017.797409561	4617.7896619628
3	19055	16	11491.512563902	103034.390527498	4375.37389819947
3	19055	17	11133.3908184291	103244.125747056	4119.13160253094
3	19055	18	11145.34166498	103051.37023196	4204.23794503765
3	19055	19	11165.8206346021	102677.695952192	4349.72919191839
3	19055	20	10957.9965565125	102931.710751949	4432.78868237276
3	19055	21	11026.6171907163	103004.048887501	4586.9300697995
3	19055	22	10980.6750888669	103098.982298836	4669.01207737618
3	19055	23	11018.3527529697	102957.125338941	4408.4770850443
3	19055	24	11019.9932703507	102989.545056814	4597.26072369067
3	19055	25	11013.3627699953	103038.897064097	4606.45469845136
3	19055	27	11118.1827251396	103223.537681609	4385.48836015843
3	19055	29	11127.246502224	102872.113761012	4270.21697756094
3	19055	30	11128.6796033225	103065.584175864	4174.31009474878
3	19055	31	11165.3487683787	103088.029173918	4292.57702492016
3	19055	32	10975.8035955529	103334.159422972	4430.86734317066
3	19055	33	11064.651335805	103220.735829645	4125.03555764241
3	19055	35	11122.1345545193	103188.081292929	4181.81287443244
3	19055	36	11104.2648825424	103263.433762979	4155.66371048585
3	19055	37	11196.8365536337	102972.605791231	4347.29470200476
3	19055	38	10950.0160327257	103072.605815268	4354.61159924185
3	19055	39	10930.8021933884	103315.932186974	4110.4605974548
3	19055	40	11081.7768794302	103215.728566775	4341.71383452292
3	19055	41	11098.5845535458	102970.642584371	4470.48272378827
3	19056	1	61693.5563149066	98819.8477151183	9202.86066609889
3	19056	5	61879.8724898577	98705.5042695342	9424.40945089711
3	19056	6	61758.2613717501	98941.589185526	9564.953157638
3	19056	7	61436.8243120862	98967.0997489286	9120.23138241034
3	19056	8	61766.0021015367	98706.691880978	9226.37729881718
3	19056	9	61771.8199723654	98681.3359431206	9219.35716597358
3	19056	12	61539.1114734222	98837.303322516	9476.475694423
3	19056	16	61714.7145912262	98784.4625822675	9344.18087001882
3	19056	18	61829.0630337185	98546.8473898937	9153.24440422179
3	19056	19	61599.0826489404	98705.5251542371	9514.4537426842
3	19056	20	61698.1497779796	98901.5079731937	9572.58646527579
3	19056	21	61602.6131121861	98895.439085347	9380.42414323895
3	19056	22	61659.9922408891	98713.4409413733	9292.65371439808
3	19056	24	61738.1359597453	98565.7868255277	9221.54390296984
3	19056	25	61696.7464380684	98898.8367722943	9357.81240756556
3	19056	28	61828.3658555544	98600.99150167	9181.65206918472
3	19056	30	62644.0280518246	98542.5465886609	9248.48687278513
3	19056	34	61438.9714568509	98804.4309353795	9028.28680276538
3	19056	35	61718.1916406914	98719.2669540871	8903.31844697347
3	19056	36	61512.2147184316	98582.4655633558	9012.0350133758
3	19056	37	61542.4087759593	98669.6353908789	9131.19865330544
3	19056	38	61601.2054995912	98764.004281316	9037.2998991179
3	19056	39	61423.498196374	98700.5011527447	9066.25581793749
3	19056	40	61808.963163287	98833.8028853503	9114.6885276344
3	19056	41	61810.000280405	98889.6812240549	9214.11046785225
3	19062	2	113762.939697691	111519.294044812	4282.82028520631
3	19062	3	113867.145749546	111497.800740312	4226.3654992228
3	19062	4	113896.739580597	110994.078547258	3769.78972714856
3	19062	5	113902.044777101	111017.183597345	3926.02920710985
3	19062	6	113870.45455935	111427.335689288	4005.69397448947
3	19062	8	114015.258308183	110939.63407641	3857.04249277772
3	19062	9	113943.568172552	111140.883581531	3885.77751805419
3	19062	10	113908.688745158	111012.054066183	3779.38726899852
3	19062	11	113995.550874922	111025.736003256	3555.74895900142
3	19062	12	113908.098561786	111097.140171264	3540.15615263773
3	19062	16	113879.545524229	111012.583517379	3774.88121976983
3	19062	17	113895.902047576	110937.726688334	3801.44117740696
3	19062	18	113847.450354796	110800.960982597	3970.74597504266
3	19062	19	113838.92527412	110991.046000877	3763.95742760947
3	19062	20	113940.672033748	110954.709630066	3780.86504925573
3	19062	21	113817.491013425	110847.14887585	3883.38221354014
3	19062	22	114004.091848223	110918.957123055	3862.6586893285
3	19062	23	113966.281020383	110887.35839444	3808.85792808088
3	19062	24	113882.383657477	110883.713232109	3748.13236461984
3	19062	25	114190.882324541	111119.784438877	3848.52269338913
3	19062	28	113988.555015614	110935.78269385	3935.74435998349
3	19062	29	113920.975272464	110928.747699084	3850.38606368174
3	19062	30	113917.132786776	110998.888778781	4106.01334850896
3	19062	31	114007.008752736	110939.915795416	3542.08190785705
3	19062	32	113851.058619154	110920.630230452	3915.93800416704
3	19062	33	113801.508184655	110956.611184243	3799.91793208926
3	19062	34	113788.053765959	110909.129972063	3828.39126140585
3	19062	35	113858.703567207	110915.299990262	3824.71123209056
3	19062	37	113923.827373555	110933.982412324	3881.28526021744
3	19062	38	113836.666832046	110829.180432275	3717.54098869952
3	19062	39	113988.163875747	110853.352282387	3689.56228273608
3	19062	40	113970.503417502	110835.646154154	3725.24179511937
3	19062	41	114585.904834367	110610.3257012	3520.22876593605
3	19065	1	18643.3588340703	110650.02758674	1978.6544175131
3	19065	2	18777.1376387568	110735.672787937	2041.35470786234
3	19065	3	18815.3515512832	110716.069742715	1988.40497416514
3	19065	4	18647.6789173409	110628.153786421	1735.5522577846
3	19065	5	18774.425046571	110764.747878702	1849.42629791932
3	19065	7	18786.790078853	110718.654366311	1660.25624079261
3	19065	8	18855.3399635605	110657.83868153	1752.69855698736
3	19065	9	18976.3059148073	110671.46504459	1671.92647770293
3	19065	10	18898.2099263073	111031.523330676	1748.75114529473
3	19065	11	19004.2790797366	110948.373062737	1807.56020210609
3	19065	12	18871.0323355988	110930.261187115	1788.01050307521
3	19065	13	18802.0706433421	110632.184837357	1819.62707615375
3	19065	16	19303.5315620163	110667.833493799	1984.76484654249
3	19065	17	18726.5382339821	110988.195475248	1728.85557070846
3	19065	19	18789.2449883417	110984.5769043	1672.88416218425
3	19065	20	18783.3589044783	110840.046979142	1773.20480405603
3	19065	21	18723.2291202304	110884.718542077	1722.22657787536
3	19065	22	18818.1518723766	110926.117423997	1758.70504480516
3	19065	23	18902.0118109098	110826.554981088	1832.05624422157
3	19065	24	18852.6247071043	110766.156456053	1847.4345859247
3	19065	25	18757.6491487463	110694.623027178	1753.80712459206
3	19065	27	18885.0774405033	110921.786659841	1675.57411364975
3	19065	28	18949.5313142866	110713.007974139	1534.11467032472
3	19065	29	18935.7790278509	110783.65175515	1752.75256070567
3	19065	30	18786.0756443074	110890.085990502	1722.88173173399
3	19065	31	18716.2043925441	110640.076773478	1841.13332694668
3	19065	32	18768.0437980451	110752.678919734	1742.88529427104
3	19065	33	18924.2280467676	110607.388058955	1789.25723491191
3	19065	34	18834.3769870011	110655.377148811	1866.51738616905
3	19065	35	18885.9482635952	110813.348745881	1906.42583753132
3	19065	36	19026.4180645659	110574.329699559	2195.13067686859
3	19065	37	19016.1163639171	110498.970253714	2277.67292661568
3	19065	38	19014.0941425371	110507.914963967	2306.13151971193
3	19065	39	18945.9826975815	110594.690979656	2250.80372828314
3	19065	40	18869.8822680932	110723.545212223	1801.9760706439
3	19065	41	18797.5157952745	110686.01907749	1669.79258504034
3	19066	1	40556.4122736606	112331.218730383	6847.91595649591
3	19066	2	40413.2629561257	112599.48818845	6941.49303228354
3	19066	3	40542.118520001	112659.607686309	6965.38429029073
3	19066	7	40492.585597137	112644.177280119	7014.33611391804
3	19066	11	40216.4980795046	112670.025518999	6891.31819957532
3	19066	12	40567.1150712658	112783.382312011	6678.46592351353
3	19066	16	40207.7982443407	112821.882960732	6764.15436177097
3	19066	17	40336.2010417835	112894.553561126	6649.91646484644
3	19066	18	40416.3389390848	112741.38160864	6806.16483418083
3	19066	19	40212.1964667767	112795.935488337	6836.38798592262
3	19066	20	40371.8320753523	112831.177498558	6675.97760099304
3	19066	22	40338.9848385857	112947.002837279	6220.10467845564
3	19066	23	40290.5864319335	112633.652612995	6808.80945253839
3	19066	24	40107.6490630342	112549.830801953	6803.01841461201
3	19066	27	40152.7430315507	112799.403407636	6922.58982695313
3	19066	28	40277.9403868753	112646.371640067	6834.43192486441
3	19066	29	40230.0244992058	112666.327493396	6929.88215003408
3	19066	30	40345.3125440628	112601.494112211	6983.93982480207
3	19066	31	40437.6054372655	112527.785675553	6968.8537258942
3	19066	32	40120.1597710006	112526.646826113	6742.74320378344
3	19066	33	40425.7842726107	112447.929437354	7143.65873523109
3	19066	34	40523.1009667987	112488.832047018	7182.39741474163
3	19066	36	40167.9500165547	112307.527240389	6802.96545889515
3	19066	37	39883.4191579732	112581.277297341	6722.91864798148
3	19066	39	40261.5274869706	112572.371291677	7140.85946086192
3	19066	40	40410.8482386379	112395.778746009	7000.79593958807
3	19066	41	40360.73484779	112423.607028844	6996.8766420096
3	19070	1	53249.2633225304	118709.843653287	4557.0881902915
3	19070	2	52910.2837675901	118727.284840414	4653.65790467779
3	19070	3	52997.3784207747	118678.390526129	4817.86885568366
3	19070	5	52913.4573133592	118711.214980468	4590.92147875296
3	19070	10	53032.2871319482	118825.705601544	4812.28835641505
3	19070	11	53015.0273915848	118977.467665669	4627.31450205795
3	19070	12	53025.5254168375	118868.81193559	4870.9537278871
3	19070	16	52906.93888543	118834.541618613	4926.68273922988
3	19070	20	53049.3169800274	118912.938320786	4687.87367111484
3	19070	22	53077.4161663598	118824.247196692	4600.86018395322
3	19070	23	53114.925554391	118956.884509516	5118.47542297948
3	19070	24	53117.4466989886	118803.767433553	4552.25987988467
3	19070	25	52987.3295958934	118831.890511455	4524.9748269665
3	19070	27	53296.486748708	118691.08256263	5102.85845035787
3	19070	28	53401.4740611015	118673.550885217	5043.53252269929
3	19070	29	53201.8620312486	118947.398124505	4870.04899960224
3	19070	30	53095.9286445852	118975.202827198	4816.82392067067
3	19070	31	53061.5929935999	118938.045219837	4947.9348611922
3	19070	32	53159.9632133936	118927.215229072	4779.40469172945
3	19070	33	53082.7291280495	118919.8866807	4871.63777800146
3	19070	34	53209.4485329266	118930.21655189	4675.53001755844
3	19070	35	53144.2963480142	118901.649012939	4773.97340065693
3	19070	36	53009.727004358	119085.063763843	4702.89758143899
3	19070	37	52972.1999722477	118826.36647085	4799.14721372711
3	19070	38	52990.4715642548	118888.295524502	4937.74690192293
3	19070	39	52964.618824732	118910.528347424	4953.90388930045
3	19070	40	53054.9988857665	118954.02331874	4725.62832186551
3	19070	41	52882.4145805485	118946.745826207	4722.595138185
3	19071	1	70855.465896154	116807.258881157	7170.69450899281
3	19071	2	70900.3919797619	116872.666614557	7036.1073332017
3	19071	3	71199.6032422046	116504.856190124	7287.68784097604
3	19071	4	71152.3397968881	116696.241885867	7335.04707947936
3	19071	5	70877.975196516	116595.900620594	7398.57571633542
3	19071	6	70982.6503362374	116424.734660849	7459.73287225842
3	19071	7	70895.4622256317	116977.13253699	7130.93927167252
3	19071	8	70842.9856293451	117011.070129915	7261.86114784926
3	19071	9	70862.962478157	116955.649934491	7127.94712633266
3	19071	10	70974.5836140693	116917.936519478	7165.55756741034
3	19071	12	70922.311466406	117271.881522303	7274.76320902456
3	19071	17	71233.8934835878	117075.41692042	7222.23708836778
3	19071	18	71249.268152487	116975.669486598	7306.03806999848
3	19071	19	70882.761224283	117363.999289386	7233.26748633089
3	19071	20	70827.6967480963	117513.103853012	7194.96645394907
3	19071	21	70955.6427953444	117313.844361204	7246.0344304203
3	19071	22	70868.8263624494	117430.967440167	7222.49610576365
3	19071	23	71308.3943234646	116637.420357275	7393.45596286407
3	19071	24	70947.3929267598	117331.585039822	7325.34016849683
3	19071	25	70894.5612183315	116633.569412681	7307.33715792683
3	19071	27	71139.7567979158	116745.849603479	7396.81266941908
3	19071	28	71191.955004836	116842.962471074	7344.90294655946
3	19071	29	70993.9725471985	117269.195579266	7123.08879358258
3	19071	30	70873.9741905943	117522.089517904	7091.84199023574
3	19071	31	70789.6925714093	117440.916911168	7200.12301587323
3	19071	32	70949.0563706084	117351.30527861	7229.91864407123
3	19071	33	71325.4723415009	116962.151082313	7415.58332465093
3	19071	34	70821.7235043423	117405.42757021	7177.73909965198
3	19071	35	70865.7284592109	117279.297418514	7208.53426378997
3	19071	36	70843.5973962825	117443.625909622	7329.65028467377
3	19071	37	70830.2743392059	117406.934199289	7236.24392040945
3	19071	38	70932.6153914221	117303.715712543	7203.40100627138
3	19071	39	70843.1782725777	117461.361497972	7160.22777551779
3	19071	41	70688.7751706423	116980.448392692	7166.96879685126
3	19072	1	142928.120719449	118708.273058998	7320.23730265382
3	19072	2	142961.976610765	118767.622161106	7203.07036532422
3	19072	3	142877.370032425	118712.861950281	7188.33352159368
3	19072	4	142952.072021122	118856.253970492	7402.77241354177
3	19072	5	143143.004519971	118422.328152198	7389.60025908539
3	19072	6	143433.903341343	118475.709940026	7421.65347753706
3	19072	7	142963.478824104	118793.6371421	7433.92271477968
3	19072	8	142990.324410562	118862.709181336	7365.45926780709
3	19072	9	142983.973331391	118825.801875121	7234.71948968917
3	19072	10	143344.422258689	118789.032693442	7203.88599641675
3	19072	11	143404.87271874	118829.784115863	7488.87414502948
3	19072	12	143255.191331057	118781.604236075	7449.7032424331
3	19072	18	143288.231626306	118780.283121381	7385.26465958601
3	19072	19	143237.944817995	118817.107847007	7266.613453534
3	19072	20	143110.551979271	118757.311177574	7425.1736470497
3	19072	21	143286.166851071	118796.024056856	7494.00596395388
3	19072	23	143389.309661591	118942.575275897	6665.10785802509
3	19072	24	143321.048226535	118821.252991491	7147.7528379316
3	19072	25	143408.128304223	118838.802961654	7319.70774658542
3	19072	27	143381.053759244	118844.967614388	7207.81875321952
3	19072	28	142785.500766154	118569.843524663	7100.9011431383
3	19072	30	143267.583309947	118748.613110557	6987.95357956396
3	19072	31	143130.23028359	118903.019959769	7344.05349856975
3	19072	32	143167.468708287	118841.205127298	7241.1021088359
3	19072	33	143195.302875049	118913.393111316	7592.21409858267
3	19072	35	143117.287155948	118787.73465872	6894.11065737212
3	19072	36	143061.707616979	118714.920348337	7054.7135747118
3	19072	37	143351.342857197	118710.824594776	7028.71516508484
3	19072	38	143137.179897106	118661.616680427	6991.05609218028
3	19072	39	143325.456287917	118556.034528861	6844.31745873788
3	19072	40	143448.357574311	118983.078954697	7405.17563782162
3	19072	41	143190.177063597	119008.991968274	7517.74784316599
3	19073	1	111928.769922109	119034.276552982	1210.01585547964
3	19073	2	111834.895595645	119130.545485842	1333.76972109375
3	19073	3	112330.419826163	118889.680465154	1453.75252193394
3	19073	4	112467.642304744	118888.068376095	1048.08182817098
3	19073	5	112370.031607123	118819.085387242	1063.8377428477
3	19073	6	112332.812223104	118892.329597149	1203.27979364025
3	19073	7	112470.798468992	118877.737239031	951.887880177699
3	19073	8	112245.964784268	118818.402565836	1079.56761426216
3	19073	9	112252.627725781	119127.326665222	675.618557269069
3	19073	10	112224.142310405	118927.354929326	859.026550053357
3	19073	11	112437.084382545	119268.588023014	676.250900103909
3	19073	12	112371.102399663	119293.17699964	678.389584749445
3	19073	16	112056.027615753	119120.96061296	1250.85150469558
3	19073	17	112019.187113418	118963.417812739	783.151337004942
3	19073	18	112036.045948925	119040.463724216	1118.24850488117
3	19073	19	112245.36887095	118902.470044432	1192.49684348904
3	19073	20	112300.027922251	118890.641616355	1238.65974602844
3	19073	21	112151.645539202	118944.8470993	1010.39000083648
3	19073	22	112083.805165053	118993.959390083	1112.93281220353
3	19073	23	112243.720006139	118925.439873544	1169.31278444677
3	19073	24	112308.454727835	118911.055481335	1066.87890746259
3	19073	25	112159.308542835	118960.855959445	1036.6513279857
3	19073	27	112226.960977231	119033.394920927	991.568950426126
3	19073	28	112124.613149334	119047.903166002	895.510456539662
3	19073	29	112145.980038474	119078.398052878	1020.46100026922
